Project_ID,State,Constituency,Work category,RECOMMENDED AMOUNT   ( ₹ ),Sanction Date,Elapsed_Days,Predicted_Days,Days_Overdue,Delay_Severity_%
158401.0,Karnataka,BANGALORE NORTH,normal/others,1500000.0,2025-04-07,506,101.89810642135645,404.10189357864357,496.57448776099073
171700.0,Uttarakhand,NAINITAL UDHAM SINGH NAG.,normal/others,300000.0,2025-05-21,462,57.92142857142857,404.0785714285714,797.6322604513504
151550.0,Himachal Pradesh,SHIMLA (SC),normal/others,300000.0,2024-12-13,621,217.03436567034896,403.96563432965104,286.1298016477399
146474.0,Madhya Pradesh,GUNA,repair and renovation,321000.0,2025-02-25,547,143.27873809523808,403.72126190476195,381.773323294072
150928.0,West Bengal,BARDHAMAN PURBA(SC),normal/others,250000.0,2025-02-12,560,156.29409884559882,403.7059011544012,358.29887637230485
150653.0,Telangana,MALKAJGIRI,normal/others,2000000.0,2025-04-25,488,84.36,403.64,578.4732100521575
147502.0,Uttar Pradesh,KUSHI NAGAR,trust and society,950000.0,2025-01-07,596,192.37,403.63,309.8196184436242
155951.0,Chhattisgarh,MAHASAMUND,normal/others,300000.0,2024-12-19,615,211.46903599303394,403.5309640069661,290.8227188496092
141968.0,Uttar Pradesh,KAISERGANJ,normal/others,1436000.0,2024-11-20,644,240.61,403.39,267.65304850172475
158404.0,Uttar Pradesh,MUZAFFARNAGAR,normal/others,600000.0,2024-12-18,616,212.62631601731596,403.37368398268404,289.7101410296898
138084.0,Rajasthan,BHARATPUR(SC),normal/others,500000.0,2024-12-23,611,207.70833317416654,403.29166682583343,294.1624876878037
138075.0,Rajasthan,BHARATPUR(SC),normal/others,600000.0,2024-12-12,622,218.82355245350027,403.17644754649973,284.2472818972145
138111.0,Rajasthan,BHARATPUR(SC),normal/others,600000.0,2024-12-12,622,218.82355245350027,403.17644754649973,284.2472818972145
186323.0,Maharashtra,JALNA,normal/others,500000.0,2025-03-31,513,109.87447898941348,403.1255210105865,466.89641190419485
186322.0,Maharashtra,JALNA,normal/others,500000.0,2025-03-31,513,109.87447898941348,403.1255210105865,466.89641190419485
142759.0,Assam,DHUBRI,normal/others,500000.0,2024-11-08,656,253.0852884345551,402.9147115654449,259.2011586519514
160083.0,West Bengal,SREERAMPUR,normal/others,837596.0,2025-01-21,582,179.18,402.82,324.81303716932695
214147.0,Tamil Nadu,NAMAKKAL,normal/others,870000.0,2025-07-11,411,8.192857142857143,402.8071428571429,5016.564952048823
157302.0,Chhattisgarh,KORBA,normal/others,500000.0,2025-01-01,602,199.29247268246542,402.7075273175346,302.06860896305517
179004.0,Maharashtra,SANGLI,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148511.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148557.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148475.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148476.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
147454.0,Maharashtra,SHIRUR,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148508.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148509.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148462.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
174574.0,Maharashtra,SANGLI,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148510.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148566.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148459.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148512.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148513.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148558.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148454.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148453.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148565.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148451.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
148452.0,Maharashtra,SATARA,normal/others,1000000.0,2025-04-22,491,88.37608011356943,402.6239198864306,555.5801970046994
145558.0,Odisha,SUNDARGARH (ST),normal/others,600000.0,2025-02-11,561,158.42167320955843,402.57832679044157,354.1182141523751
142112.0,Chhattisgarh,KORBA,normal/others,300000.0,2024-12-20,614,211.46903599303394,402.5309640069661,290.349836379935
156690.0,Haryana,KURUKSHETRA,normal/others,500000.0,2025-02-13,559,156.48033340469294,402.51966659530706,357.2333901885943
154024.0,Haryana,HISAR,normal/others,500000.0,2025-02-13,559,156.48033340469294,402.51966659530706,357.2333901885943
162638.0,Assam,LAKHIMPUR,normal/others,300000.0,2025-03-28,516,113.55367494138461,402.4463250586154,454.4106566928411
142000.0,Uttar Pradesh,KAISERGANJ,normal/others,1893000.0,2024-11-20,644,241.58,402.41999999999996,266.57835913569
141155.0,Chhattisgarh,KORBA,normal/others,400000.0,2024-10-25,670,267.7529431856002,402.2470568143998,250.2306760959006
146009.0,Rajasthan,BANSWARA(ST),normal/others,600000.0,2024-12-13,621,218.82355245350027,402.17644754649973,283.7902926980229
142761.0,Assam,DHUBRI,normal/others,500000.0,2024-11-09,655,253.0852884345551,401.9147115654449,258.80603493449416
142774.0,Assam,DHUBRI,normal/others,500000.0,2024-11-09,655,253.0852884345551,401.9147115654449,258.80603493449416
142776.0,Assam,DHUBRI,normal/others,500000.0,2024-11-09,655,253.0852884345551,401.9147115654449,258.80603493449416
142763.0,Assam,DHUBRI,normal/others,500000.0,2024-11-09,655,253.0852884345551,401.9147115654449,258.80603493449416
156804.0,West Bengal,MEDINIPUR,normal/others,7429927.0,2025-03-12,532,130.11,401.89,408.8847897932518
152511.0,Madhya Pradesh,TIKAMGARH(SC),normal/others,1200000.0,2025-02-07,565,163.12460281385282,401.8753971861472,346.3609965964124
160740.0,Chhattisgarh,SARGUJA(ST),normal/others,500000.0,2025-01-02,601,199.29247268246542,401.7075273175346,301.5668338651099
159628.0,Jammu And Kashmir,UDHAMPUR,normal/others,300000.0,2025-02-24,548,146.35751587301584,401.6424841269842,374.42559524955396
159142.0,Madhya Pradesh,DHAR(ST),normal/others,390000.0,2025-05-01,482,80.49283333333332,401.50716666666665,598.8110742778343
176074.0,Uttarakhand,TEHRI GARHWAL,normal/others,239000.0,2025-04-16,497,95.55,401.45,520.1465201465202
141032.0,Uttar Pradesh,SALEMPUR,normal/others,600000.0,2024-12-20,614,212.62631601731596,401.37368398268404,288.76952368868433
141033.0,Uttar Pradesh,SALEMPUR,normal/others,600000.0,2024-12-20,614,212.62631601731596,401.37368398268404,288.76952368868433
141057.0,Uttar Pradesh,SALEMPUR,normal/others,600000.0,2024-12-20,614,212.62631601731596,401.37368398268404,288.76952368868433
141031.0,Uttar Pradesh,SALEMPUR,normal/others,600000.0,2024-12-20,614,212.62631601731596,401.37368398268404,288.76952368868433
141030.0,Uttar Pradesh,SALEMPUR,normal/others,600000.0,2024-12-20,614,212.62631601731596,401.37368398268404,288.76952368868433
163360.0,Madhya Pradesh,DAMOH,normal/others,500000.0,2025-01-10,593,191.62867222725617,401.3713277727438,309.45264772108305
148469.0,Uttar Pradesh,BALLIA,normal/others,750000.0,2025-01-20,583,181.73,401.27,320.8055907114951
148471.0,Uttar Pradesh,BALLIA,normal/others,750000.0,2025-01-20,583,181.73,401.27,320.8055907114951
148484.0,Uttar Pradesh,BALLIA,normal/others,750000.0,2025-01-20,583,181.73,401.27,320.8055907114951
148467.0,Uttar Pradesh,BALLIA,normal/others,750000.0,2025-01-20,583,181.73,401.27,320.8055907114951
156319.0,West Bengal,BALURGHAT,normal/others,175000.0,2025-01-24,579,177.75041575091578,401.24958424908425,325.7376347357528
155725.0,West Bengal,BALURGHAT,normal/others,175000.0,2025-01-24,579,177.75041575091578,401.24958424908425,325.7376347357528
141161.0,Punjab,FARIDKOT(SC),normal/others,300000.0,2025-01-10,593,191.8993717331118,401.1006282668882,309.0161237342286
161012.0,Assam,JORHAT,normal/others,250000.0,2025-02-06,566,165.15916194825536,400.84083805174464,342.69972874852
170896.0,Tamil Nadu,TIRUVALLUR(SC),normal/others,1500000.0,2025-05-06,477,76.23576656449731,400.76423343550266,625.6905669026709
153855.0,Haryana,HISAR,normal/others,599953.0,2025-01-30,573,172.2498201058201,400.7501798941799,332.65637064119005
179382.0,Madhya Pradesh,INDORE,normal/others,160761.0,2025-03-20,524,123.33225299697929,400.66774700302074,424.86858649442985
179383.0,Madhya Pradesh,INDORE,normal/others,160761.0,2025-03-20,524,123.33225299697929,400.66774700302074,424.86858649442985
164494.0,Maharashtra,DHULE,normal/others,1000000.0,2025-04-24,489,88.37608011356943,400.6239198864306,553.3171412124195
164499.0,Maharashtra,DHULE,normal/others,1000000.0,2025-04-24,489,88.37608011356943,400.6239198864306,553.3171412124195
143925.0,Uttar Pradesh,MUZAFFARNAGAR,normal/others,219000.0,2024-12-18,616,215.38,400.62,286.0061287027579
164633.0,Rajasthan,JALORE,normal/others,299957.0,2025-02-09,563,162.9553674845657,400.0446325154343,345.4933756958478
144027.0,Uttar Pradesh,BHADOHI,normal/others,121500.0,2025-01-03,600,200.32,399.68,299.5207667731629
144078.0,Uttar Pradesh,BHADOHI,normal/others,121500.0,2025-01-03,600,200.32,399.68,299.5207667731629
144058.0,Uttar Pradesh,BHADOHI,normal/others,121500.0,2025-01-03,600,200.32,399.68,299.5207667731629
147261.0,Madhya Pradesh,MORENA,normal/others,800000.0,2024-12-16,618,218.42425583212204,399.57574416787793,282.9356097131385
146922.0,Madhya Pradesh,MORENA,normal/others,800000.0,2024-12-16,618,218.42425583212204,399.57574416787793,282.9356097131385
142105.0,Madhya Pradesh,MORENA,normal/others,800000.0,2024-12-16,618,218.42425583212204,399.57574416787793,282.9356097131385
142106.0,Madhya Pradesh,MORENA,normal/others,800000.0,2024-12-16,618,218.42425583212204,399.57574416787793,282.9356097131385
147302.0,Madhya Pradesh,MORENA,normal/others,800000.0,2024-12-16,618,218.42425583212204,399.57574416787793,282.9356097131385
172019.0,Uttarakhand,NAINITAL UDHAM SINGH NAG.,normal/others,250000.0,2025-04-19,494,94.50958378142272,399.49041621857725,522.6983129483458
174403.0,Uttarakhand,NAINITAL UDHAM SINGH NAG.,normal/others,250000.0,2025-04-19,494,94.50958378142272,399.49041621857725,522.6983129483458
174495.0,Uttarakhand,NAINITAL UDHAM SINGH NAG.,normal/others,250000.0,2025-04-19,494,94.50958378142272,399.49041621857725,522.6983129483458
175495.0,Uttarakhand,NAINITAL UDHAM SINGH NAG.,normal/others,250000.0,2025-04-19,494,94.50958378142272,399.49041621857725,522.6983129483458
138096.0,Rajasthan,BHARATPUR(SC),normal/others,170000.0,2025-01-10,593,193.56,399.44,306.36495143624717
138095.0,Rajasthan,BHARATPUR(SC),normal/others,170000.0,2025-01-10,593,193.56,399.44,306.36495143624717
138093.0,Rajasthan,BHARATPUR(SC),normal/others,170000.0,2025-01-10,593,193.56,399.44,306.36495143624717
164325.0,Tamil Nadu,SIVAGANGA,normal/others,800000.0,2025-05-13,470,70.61937885866,399.38062114134,665.5396968878384
164656.0,Maharashtra,SATARA,normal/others,500000.0,2025-04-04,509,109.87447898941348,399.1255210105865,463.2558940725832
134101.0,Kerala,PATHANAMTHITTA,normal/others,250000.0,2024-11-11,653,253.98103340730367,399.0189665926963,257.10581268200394
174623.0,Bihar,BUXAR,normal/others,1000000.0,2025-04-11,502,103.08508130758132,398.91491869241867,486.97638264663306
147434.0,Rajasthan,BANSWARA(ST),normal/others,1000000.0,2024-12-11,623,224.09671553439694,398.90328446560306,278.0049669689937
147204.0,Madhya Pradesh,MORENA,normal/others,400000.0,2024-12-05,629,230.33555331514881,398.6644466848512,273.0798571679432
142121.0,Madhya Pradesh,MORENA,normal/others,800000.0,2024-12-17,617,218.42425583212204,398.57574416787793,282.4777851019522
142123.0,Madhya Pradesh,MORENA,normal/others,800000.0,2024-12-17,617,218.42425583212204,398.57574416787793,282.4777851019522
142120.0,Madhya Pradesh,MORENA,normal/others,800000.0,2024-12-17,617,218.42425583212204,398.57574416787793,282.4777851019522
142124.0,Madhya Pradesh,MORENA,normal/others,800000.0,2024-12-17,617,218.42425583212204,398.57574416787793,282.4777851019522
156837.0,Chhattisgarh,KORBA,normal/others,300000.0,2024-12-24,610,211.46903599303394,398.5309640069661,288.4583065012384
196639.0,Tamil Nadu,ARANI,normal/others,625000.0,2025-06-26,426,27.52630428626751,398.47369571373247,1547.6105893827726
196640.0,Tamil Nadu,ARANI,normal/others,625000.0,2025-06-26,426,27.52630428626751,398.47369571373247,1547.6105893827726
196641.0,Tamil Nadu,ARANI,normal/others,625000.0,2025-06-26,426,27.52630428626751,398.47369571373247,1547.6105893827726
196638.0,Tamil Nadu,ARANI,normal/others,625000.0,2025-06-26,426,27.52630428626751,398.47369571373247,1547.6105893827726
196637.0,Tamil Nadu,ARANI,normal/others,625000.0,2025-06-26,426,27.52630428626751,398.47369571373247,1547.6105893827726
142401.0,Kerala,PATHANAMTHITTA,normal/others,500000.0,2025-03-27,517,118.58815205331302,398.411847946687,435.96260760313993
160493.0,Kerala,KOTTAYAM,normal/others,500000.0,2025-03-27,517,118.58815205331302,398.411847946687,435.96260760313993
140636.0,Jharkhand,DUMKA(ST),normal/others,600000.0,2024-12-20,614,215.74953790288657,398.2504620971134,284.5892538024227
140651.0,Jharkhand,DUMKA(ST),normal/others,600000.0,2024-12-20,614,215.74953790288657,398.2504620971134,284.5892538024227
140654.0,Jharkhand,DUMKA(ST),normal/others,600000.0,2024-12-20,614,215.74953790288657,398.2504620971134,284.5892538024227
142044.0,West Bengal,BASIRHAT,normal/others,2425500.0,2024-12-20,614,215.81799999999998,398.182,284.4989759890278
147535.0,Andhra Pradesh,KADAPA,normal/others,112100.0,2025-01-08,595,196.83571969696968,398.1642803030303,302.2825333308445
158078.0,West Bengal,KOLKATA UTTAR,normal/others,1100000.0,2025-02-07,565,166.85,398.15,338.6275097392868
163217.0,Andhra Pradesh,SRIKAKULAM,normal/others,800000.0,2025-03-29,515,116.89256764069262,398.1074323593074,440.5754877273465
163215.0,Andhra Pradesh,SRIKAKULAM,normal/others,800000.0,2025-03-29,515,116.89256764069262,398.1074323593074,440.5754877273465
153875.0,Punjab,ANANDPUR SAHIB,normal/others,500000.0,2025-01-16,587,189.07404139938757,397.92595860061243,310.4603866588221
167856.0,Haryana,KURUKSHETRA,normal/others,496149.0,2025-04-15,498,100.08,397.92,497.6019184652278
167460.0,Andhra Pradesh,NELLORE(SC),normal/others,500000.0,2025-02-12,560,162.23313471877745,397.7668652812225,345.182259450716
167461.0,Andhra Pradesh,NELLORE(SC),normal/others,500000.0,2025-02-12,560,162.23313471877745,397.7668652812225,345.182259450716
167640.0,Tamil Nadu,TIRUVALLUR(SC),normal/others,1000000.0,2025-05-06,477,79.35590734676987,397.64409265323013,601.0894663652484
180860.0,West Bengal,BOLPUR(SC),normal/others,3454681.0,2025-04-30,483,85.36,397.64,565.8388003748828
151389.0,Madhya Pradesh,REWA,normal/others,729150.0,2025-01-24,579,181.44238095238094,397.557619047619,319.1095690879172
140034.0,Punjab,FARIDKOT(SC),normal/others,200000.0,2024-12-20,614,216.46514685723466,397.5348531427653,283.64843436202307
142380.0,Kerala,PATHANAMTHITTA,normal/others,500000.0,2025-03-28,516,118.58815205331302,397.411847946687,435.1193530429791
157474.0,Kerala,MAVELIKKARA(SC),normal/others,500000.0,2025-03-28,516,118.58815205331302,397.411847946687,435.1193530429791
153851.0,Haryana,HISAR,normal/others,600000.0,2025-01-30,573,175.88648677248676,397.11351322751324,325.7782962833232
145992.0,Rajasthan,BANSWARA(ST),normal/others,1000000.0,2024-12-13,621,224.09671553439694,396.90328446560306,277.1124951649199
160201.0,Andhra Pradesh,NANDYAL,normal/others,500000.0,2025-02-13,559,162.23313471877745,396.7668652812225,344.56586255883974
160319.0,Andhra Pradesh,NANDYAL,normal/others,500000.0,2025-02-13,559,162.23313471877745,396.7668652812225,344.56586255883974
160207.0,Andhra Pradesh,NANDYAL,normal/others,500000.0,2025-02-13,559,162.23313471877745,396.7668652812225,344.56586255883974
160179.0,Andhra Pradesh,NANDYAL,normal/others,500000.0,2025-02-13,559,162.23313471877745,396.7668652812225,344.56586255883974
160022.0,Andhra Pradesh,NANDYAL,normal/others,500000.0,2025-02-13,559,162.23313471877745,396.7668652812225,344.56586255883974
160021.0,Andhra Pradesh,NANDYAL,normal/others,500000.0,2025-02-13,559,162.23313471877745,396.7668652812225,344.56586255883974
160288.0,Andhra Pradesh,NANDYAL,normal/others,500000.0,2025-02-13,559,162.23313471877745,396.7668652812225,344.56586255883974
160291.0,Andhra Pradesh,NANDYAL,normal/others,500000.0,2025-02-13,559,162.23313471877745,396.7668652812225,344.56586255883974
158196.0,Andhra Pradesh,NANDYAL,normal/others,500000.0,2025-02-13,559,162.23313471877745,396.7668652812225,344.56586255883974
158081.0,Andhra Pradesh,NANDYAL,normal/others,500000.0,2025-02-13,559,162.23313471877745,396.7668652812225,344.56586255883974
162086.0,Andhra Pradesh,NANDYAL,normal/others,500000.0,2025-02-13,559,162.23313471877745,396.7668652812225,344.56586255883974
149855.0,West Bengal,BARDHAMAN-DURGAPUR,normal/others,250000.0,2025-02-19,553,156.29409884559882,396.7059011544012,353.820140417651
150063.0,West Bengal,BARDHAMAN-DURGAPUR,normal/others,250000.0,2025-02-19,553,156.29409884559882,396.7059011544012,353.820140417651
166462.0,Odisha,SUNDARGARH (ST),normal/others,600000.0,2025-02-17,555,158.42167320955843,396.57832679044157,350.33085357320533
140231.0,Jharkhand,KHUNTI(ST),normal/others,700000.0,2024-10-09,686,289.553,396.447,236.91690295040976
138094.0,Rajasthan,BHARATPUR(SC),normal/others,170000.0,2025-01-13,590,193.56,396.44,304.81504443066746
150367.0,Madhya Pradesh,SAGAR,normal/others,500000.0,2025-01-15,588,191.62867222725617,396.3713277727438,306.84343483979234
150921.0,West Bengal,BARDHAMAN PURBA(SC),normal/others,700000.0,2025-02-12,560,163.69444974469977,396.3055502553002,342.10078647955635
170355.0,Assam,GUWAHATI,normal/others,1800000.0,2025-03-05,539,142.76,396.24,377.55673858223594
153038.0,Punjab,AMRITSAR,normal/others,110000.0,2025-01-03,600,203.9016715807138,396.0983284192862,294.25948073333575
173213.0,Tamil Nadu,TIRUVALLUR(SC),normal/others,435000.0,2025-04-22,491,94.95229206787631,396.04770793212367,517.1017879684362
147431.0,Rajasthan,BANSWARA(ST),normal/others,1000000.0,2024-12-14,620,224.09671553439694,395.90328446560306,276.666259262883
142477.0,Uttar Pradesh,RAE BARELI,normal/others,500000.0,2024-11-19,645,249.11812114644053,395.88187885355944,258.91332072982595
154028.0,Haryana,HISAR,normal/others,599820.0,2025-01-30,573,177.2295238095238,395.7704761904762,323.309563600604
149538.0,Punjab,ANANDPUR SAHIB,normal/others,1000000.0,2024-11-28,636,240.26102414986966,395.7389758501304,264.7120989558743
149556.0,Punjab,ANANDPUR SAHIB,normal/others,1000000.0,2024-11-28,636,240.26102414986966,395.7389758501304,264.7120989558743
153991.0,West Bengal,JOYNAGAR(SC),normal/others,449515.0,2025-03-19,525,129.54,395.46000000000004,405.2802223251506
153982.0,West Bengal,JOYNAGAR(SC),normal/others,449515.0,2025-03-19,525,129.54,395.46000000000004,405.2802223251506
153998.0,West Bengal,JOYNAGAR(SC),normal/others,449515.0,2025-03-19,525,129.54,395.46000000000004,405.2802223251506
147366.0,Rajasthan,JHUNJHUNU,normal/others,900000.0,2025-01-01,602,206.54657142857144,395.45342857142856,291.45969155347876
154020.0,Haryana,HISAR,normal/others,150000.0,2025-01-09,594,198.5481711711712,395.4518288288288,299.1717307171287
154014.0,Haryana,HISAR,normal/others,150000.0,2025-01-09,594,198.5481711711712,395.4518288288288,299.1717307171287
138090.0,Rajasthan,BHARATPUR(SC),normal/others,600000.0,2024-12-20,614,218.82355245350027,395.17644754649973,280.59136830368124
158607.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158622.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158619.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158621.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158623.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158633.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158624.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158625.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158629.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158630.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158631.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158632.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158626.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158634.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
158635.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161834.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161833.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161598.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161596.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161595.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161594.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161592.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161591.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161589.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161587.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161586.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161585.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161584.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161583.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161582.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161581.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161580.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161579.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161578.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161577.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161576.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161575.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161574.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161572.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
161573.0,Chhattisgarh,SARGUJA(ST),normal/others,180000.0,2025-03-10,534,139.17714285714285,394.8228571428572,383.6836919034324
139741.0,West Bengal,MATHURAPUR(SC),normal/others,600000.0,2024-11-19,645,250.1782907647908,394.8217092352092,257.8161350564215
139740.0,West Bengal,MATHURAPUR(SC),normal/others,600000.0,2024-11-19,645,250.1782907647908,394.8217092352092,257.8161350564215
139733.0,West Bengal,MATHURAPUR(SC),normal/others,600000.0,2024-11-19,645,250.1782907647908,394.8217092352092,257.8161350564215
139732.0,West Bengal,MATHURAPUR(SC),normal/others,600000.0,2024-11-19,645,250.1782907647908,394.8217092352092,257.8161350564215
164739.0,Odisha,ASKA,normal/others,200000.0,2025-03-26,518,123.20278646541647,394.79721353458353,420.4450360750605
164805.0,Odisha,ASKA,normal/others,200000.0,2025-03-26,518,123.20278646541647,394.79721353458353,420.4450360750605
164741.0,Odisha,ASKA,normal/others,200000.0,2025-03-26,518,123.20278646541647,394.79721353458353,420.4450360750605
164793.0,Odisha,ASKA,normal/others,200000.0,2025-03-26,518,123.20278646541647,394.79721353458353,420.4450360750605
164796.0,Odisha,ASKA,normal/others,200000.0,2025-03-26,518,123.20278646541647,394.79721353458353,420.4450360750605
164798.0,Odisha,ASKA,normal/others,200000.0,2025-03-26,518,123.20278646541647,394.79721353458353,420.4450360750605
164803.0,Odisha,ASKA,normal/others,200000.0,2025-03-26,518,123.20278646541647,394.79721353458353,420.4450360750605
140595.0,Jharkhand,GIRIDIH,normal/others,330000.0,2024-12-31,603,208.2675,394.73249999999996,289.53149195145664
